Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Sex,Sex Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate
Pancreas,21100,Nevada,32,Male,M,75-79 years,75-79,2017,2017,23,39433,58.3
Pancreas,21100,Nevada,32,Male,M,75-79 years,75-79,2018,2018,Missing,Missing,Missing
Pancreas,21100,Nevada,32,Male,M,75-79 years,75-79,2019,2019,Missing,Missing,Missing
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2011,2011,17,18150,93.7
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2012,2012,21,18913,111
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2015,2015,22,21031,104.6
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2017,2017,23,22691,101.4
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2018,2018,Missing,Missing,Missing
Pancreas,21100,Nevada,32,Male,M,80-84 years,80-84,2019,2019,Missing,Missing,Missing
Pancreas,21100,Nevada,32,Male,M,85+ years,85+,2011,2011,18,11955,150.6
Pancreas,21100,Nevada,32,Male,M,85+ years,85+,2014,2014,18,14512,124
Pancreas,21100,Nevada,32,Male,M,85+ years,85+,2017,2017,16,17217,92.9
Pancreas,21100,Nevada,32,Male,M,85+ years,85+,2018,2018,Missing,Missing,Missing
Pancreas,21100,Nevada,32,Male,M,85+ years,85+,2019,2019,Missing,Missing,Missing
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2010,2010,0,6410,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2011,2011,0,6349,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2012,2012,0,6160,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2013,2013,0,6164,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2014,2014,0,6004,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2015,2015,0,6018,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2016,2016,0,6140,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2017,2017,0,5948,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2018,2018,0,5949,0
Pancreas,21100,New Hampshire,33,Female,F,< 1 year,1,2019,2019,0,6005,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2010,2010,0,27666,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2011,2011,0,27101,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2012,2012,0,26454,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2013,2013,0,25969,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2014,2014,0,25764,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2015,2015,0,25415,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2016,2016,0,25241,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2017,2017,0,25503,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2018,2018,0,25185,0
Pancreas,21100,New Hampshire,33,Female,F,1-4 years,4-Jan,2019,2019,0,25224,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2010,2010,0,38069,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2011,2011,0,37622,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2012,2012,0,37093,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2013,2013,0,36471,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2014,2014,0,35695,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2015,2015,0,35107,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2016,2016,0,34583,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2017,2017,0,33996,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2018,2018,0,33865,0
Pancreas,21100,New Hampshire,33,Female,F,5-9 years,9-May,2019,2019,0,33570,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2010,2010,0,40821,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2011,2011,0,40092,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2012,2012,0,39699,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2013,2013,0,39354,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2014,2014,0,39029,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2015,2015,0,38673,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2016,2016,0,38299,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2017,2017,0,37987,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2018,2018,0,37280,0
Pancreas,21100,New Hampshire,33,Female,F,10-14 years,14-Oct,2019,2019,0,36515,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2010,2010,0,46000,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2011,2011,0,46294,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2012,2012,0,45654,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2013,2013,0,44698,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2014,2014,0,44048,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2015,2015,0,43141,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2016,2016,0,42582,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2017,2017,0,42146,0
Pancreas,21100,New Hampshire,33,Female,F,15-19 years,15-19,2019,2019,0,41507,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2010,2010,0,41453,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2011,2011,0,41940,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2012,2012,0,43039,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2013,2013,0,43923,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2014,2014,0,44883,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2015,2015,0,45202,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2016,2016,0,45173,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2017,2017,0,44608,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2018,2018,0,43650,0
Pancreas,21100,New Hampshire,33,Female,F,20-24 years,20-24,2019,2019,0,43032,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2010,2010,0,36299,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2011,2011,0,36583,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2012,2012,0,36714,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2013,2013,0,37161,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2014,2014,0,37970,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2015,2015,0,38387,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2016,2016,0,39227,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2017,2017,0,40430,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2018,2018,0,40994,0
Pancreas,21100,New Hampshire,33,Female,F,25-29 years,25-29,2019,2019,0,41905,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2010,2010,0,36125,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2011,2011,0,36579,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2012,2012,0,37037,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2016,2016,0,39294,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2017,2017,0,40137,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2018,2018,0,40846,0
Pancreas,21100,New Hampshire,33,Female,F,30-34 years,30-34,2019,2019,0,41747,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2010,2010,0,41018,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2012,2012,0,37281,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2013,2013,0,36706,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2016,2016,0,37985,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2017,2017,0,38877,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2018,2018,0,39689,0
Pancreas,21100,New Hampshire,33,Female,F,35-39 years,35-39,2019,2019,0,40425,0
Pancreas,21100,New Hampshire,33,Female,F,60-64 years ,60-64,2019,2019,21,53047,39.6
Pancreas,21100,New Hampshire,33,Female,F,65-69 years,65-69,2013,2013,18,35948,50.1
Pancreas,21100,New Hampshire,33,Female,F,65-69 years,65-69,2016,2016,18,41708,43.2
Pancreas,21100,New Hampshire,33,Female,F,70-74 years,70-74,2015,2015,23,27388,84
Pancreas,21100,New Hampshire,33,Female,F,70-74 years,70-74,2017,2017,18,31414,57.3
Pancreas,21100,New Hampshire,33,Female,F,70-74 years,70-74,2018,2018,22,33265,66.1
Pancreas,21100,New Hampshire,33,Female,F,70-74 years,70-74,2019,2019,23,35190,65.4
Pancreas,21100,New Hampshire,33,Female,F,75-79 years,75-79,2013,2013,16,17940,89.2
Pancreas,21100,New Hampshire,33,Female,F,75-79 years,75-79,2017,2017,24,20418,117.5
Pancreas,21100,New Hampshire,33,Female,F,75-79 years,75-79,2018,2018,18,22079,81.5
Pancreas,21100,New Hampshire,33,Female,F,75-79 years,75-79,2019,2019,17,23336,72.8
Pancreas,21100,New Hampshire,33,Female,F,80-84 years,80-84,2017,2017,19,14914,127.4
Pancreas,21100,New Hampshire,33,Female,F,80-84 years,80-84,2019,2019,21,15363,136.7
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2010,2010,16,16863,94.9
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2011,2011,19,17444,108.9
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2012,2012,16,18049,88.6
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2014,2014,19,18920,100.4
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2016,2016,19,19330,98.3
Pancreas,21100,New Hampshire,33,Female,F,85+ years,85+,2017,2017,17,19473,87.3
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2010,2010,0,6609,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2011,2011,0,6741,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2012,2012,0,6303,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2013,2013,0,6454,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2014,2014,0,6225,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2015,2015,0,6453,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2016,2016,0,6306,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2017,2017,0,6308,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2018,2018,0,6089,0
Pancreas,21100,New Hampshire,33,Male,M,< 1 year,1,2019,2019,0,6106,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2010,2010,0,28767,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2011,2011,0,28040,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2012,2012,0,27677,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2013,2013,0,26994,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2014,2014,0,26930,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2015,2015,0,26862,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2016,2016,0,26778,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2017,2017,0,26770,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2018,2018,0,26578,0
Pancreas,21100,New Hampshire,33,Male,M,1-4 years,4-Jan,2019,2019,0,26371,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2010,2010,0,39377,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2011,2011,0,38727,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2012,2012,0,38188,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2013,2013,0,37606,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2014,2014,0,36938,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2015,2015,0,36310,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2016,2016,0,36185,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2017,2017,0,35712,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2018,2018,0,35591,0
Pancreas,21100,New Hampshire,33,Male,M,5-9 years,9-May,2019,2019,0,35384,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2010,2010,0,43384,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2011,2011,0,42663,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2012,2012,0,41802,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2013,2013,0,41079,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2014,2014,0,40476,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2015,2015,0,39928,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2016,2016,0,39598,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2017,2017,0,39254,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2018,2018,0,38915,0
Pancreas,21100,New Hampshire,33,Male,M,10-14 years,14-Oct,2019,2019,0,38313,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2010,2010,0,47768,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2011,2011,0,47789,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2012,2012,0,47424,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2013,2013,0,46584,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2014,2014,0,45933,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2015,2015,0,45113,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2016,2016,0,44411,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2017,2017,0,43831,0
Pancreas,21100,New Hampshire,33,Male,M,15-19 years,15-19,2019,2019,0,42545,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2010,2010,0,43166,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2011,2011,0,43889,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2012,2012,0,44788,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2013,2013,0,45802,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2014,2014,0,46966,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2015,2015,0,47135,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2016,2016,0,47039,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2017,2017,0,46607,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2018,2018,0,45845,0
Pancreas,21100,New Hampshire,33,Male,M,20-24 years,20-24,2019,2019,0,45138,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2010,2010,0,37159,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2011,2011,0,37899,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2012,2012,0,38667,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2013,2013,0,39308,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2014,2014,0,40772,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2015,2015,0,41765,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2016,2016,0,42800,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2017,2017,0,44063,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2018,2018,0,45103,0
Pancreas,21100,New Hampshire,33,Male,M,25-29 years,25-29,2019,2019,0,45701,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2010,2010,0,35437,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2011,2011,0,36246,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2012,2012,0,37037,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2013,2013,0,37823,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2014,2014,0,38703,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2015,2015,0,39454,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2016,2016,0,40502,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2018,2018,0,42487,0
Pancreas,21100,New Hampshire,33,Male,M,30-34 years,30-34,2019,2019,0,43954,0
Pancreas,21100,New Hampshire,33,Male,M,35-39 years,35-39,2010,2010,0,39980,0
Pancreas,21100,New Hampshire,33,Male,M,35-39 years,35-39,2012,2012,0,36512,0
Pancreas,21100,New Hampshire,33,Male,M,35-39 years,35-39,2015,2015,0,37027,0
Pancreas,21100,New Hampshire,33,Male,M,35-39 years,35-39,2018,2018,0,40399,0
Pancreas,21100,New Hampshire,33,Male,M,35-39 years,35-39,2019,2019,0,41088,0
Pancreas,21100,New Hampshire,33,Male,M,40-44 years,40-44,2012,2012,0,46121,0
Pancreas,21100,New Hampshire,33,Male,M,40-44 years,40-44,2019,2019,0,37241,0
Pancreas,21100,New Hampshire,33,Male,M,55-59 years,55-59,2012,2012,17,50882,33.4
Pancreas,21100,New Hampshire,33,Male,M,55-59 years,55-59,2014,2014,17,53180,32
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2011,2011,18,42808,42
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2012,2012,16,42679,37.5
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2013,2013,23,43337,53.1
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2015,2015,20,45830,43.6
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2016,2016,22,47097,46.7
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2017,2017,18,48463,37.1
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2018,2018,21,49883,42.1
Pancreas,21100,New Hampshire,33,Male,M,60-64 years ,60-64,2019,2019,25,51031,49
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2013,2013,22,34155,64.4
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2014,2014,23,36014,63.9
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2015,2015,26,37838,68.7
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2016,2016,25,39866,62.7
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2017,2017,26,39703,65.5
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2018,2018,22,40200,54.7
Pancreas,21100,New Hampshire,33,Male,M,65-69 years,65-69,2019,2019,25,41157,60.7
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2010,2010,16,18840,84.9
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2012,2012,17,20753,81.9
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2013,2013,17,22619,75.2
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2014,2014,18,24162,74.5
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2015,2015,17,25061,67.8
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2016,2016,19,26020,73
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2017,2017,25,28967,86.3
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2018,2018,31,30664,101.1
Pancreas,21100,New Hampshire,33,Male,M,70-74 years,70-74,2019,2019,25,32350,77.3
Pancreas,21100,New Hampshire,33,Male,M,75-79 years,75-79,2016,2016,16,16451,97.3
Pancreas,21100,New Hampshire,33,Male,M,75-79 years,75-79,2018,2018,16,19138,83.6
Pancreas,21100,New Hampshire,33,Male,M,75-79 years,75-79,2019,2019,16,20314,78.8
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2010,2010,0,51675,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2011,2011,0,52123,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2012,2012,0,51241,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2013,2013,0,50600,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2014,2014,0,50602,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2015,2015,0,50545,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2016,2016,0,50458,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2017,2017,0,49572,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2018,2018,0,49698,0
Pancreas,21100,New Jersey,34,Female,F,< 1 year,1,2019,2019,0,49124,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2010,2010,0,213089,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2011,2011,0,211915,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2012,2012,0,210030,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2013,2013,0,208020,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2014,2014,0,207353,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2015,2015,0,206108,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2016,2016,0,204568,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2017,2017,0,204739,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2018,2018,0,204296,0
Pancreas,21100,New Jersey,34,Female,F,1-4 years,4-Jan,2019,2019,0,203789,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2010,2010,0,275581,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2011,2011,0,274011,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2012,2012,0,273679,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2013,2013,0,272263,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2014,2014,0,268983,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2015,2015,0,266575,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2016,2016,0,265117,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2017,2017,0,263330,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2018,2018,0,261540,0
Pancreas,21100,New Jersey,34,Female,F,5-9 years,9-May,2019,2019,0,261006,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2010,2010,0,286633,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2011,2011,0,285014,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2012,2012,0,282259,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2013,2013,0,280499,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2014,2014,0,279487,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2015,2015,0,276716,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2016,2016,0,274682,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2017,2017,0,274671,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2018,2018,0,273906,0
Pancreas,21100,New Jersey,34,Female,F,10-14 years,14-Oct,2019,2019,0,271022,0
Pancreas,21100,New Jersey,34,Female,F,15-19 years,15-19,2010,2010,0,288946,0
Pancreas,21100,New Jersey,34,Female,F,15-19 years,15-19,2011,2011,0,288191,0
Pancreas,21100,New Jersey,34,Female,F,15-19 years,15-19,2013,2013,0,281482,0
Pancreas,21100,New Jersey,34,Female,F,15-19 years,15-19,2014,2014,0,278194,0
Pancreas,21100,New Jersey,34,Female,F,20-24 years,20-24,2010,2010,0,262174,0
Pancreas,21100,New Jersey,34,Female,F,20-24 years,20-24,2011,2011,0,264566,0
Pancreas,21100,New Jersey,34,Female,F,20-24 years,20-24,2012,2012,0,268580,0
Pancreas,21100,New Jersey,34,Female,F,20-24 years,20-24,2015,2015,0,277349,0
Pancreas,21100,New Jersey,34,Female,F,25-29 years,25-29,2010,2010,0,275483,0
Pancreas,21100,New Jersey,34,Female,F,25-29 years,25-29,2011,2011,0,275317,0
Pancreas,21100,New Jersey,34,Female,F,25-29 years,25-29,2015,2015,0,272550,0
Pancreas,21100,New Jersey,34,Female,F,45-49 years,45-49,2011,2011,23,353818,6.5
Pancreas,21100,New Jersey,34,Female,F,45-49 years,45-49,2014,2014,23,329883,7
Pancreas,21100,New Jersey,34,Female,F,45-49 years,45-49,2016,2016,20,320359,6.2
Pancreas,21100,New Jersey,34,Female,F,45-49 years,45-49,2017,2017,17,314421,5.4
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2010,2010,27,347421,7.8
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2011,2011,37,350782,10.5
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2012,2012,37,351003,10.5
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2013,2013,44,350762,12.5
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2014,2014,45,350335,12.8
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2015,2015,30,347113,8.6
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2016,2016,32,340301,9.4
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2017,2017,34,333879,10.2
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2018,2018,34,325195,10.5
Pancreas,21100,New Jersey,34,Female,F,50-54 years,50-54,2019,2019,46,316634,14.5
Pancreas,21100,New Jersey,34,Female,F,55-59 years,55-59,2010,2010,48,295602,16.2
Pancreas,21100,New Jersey,34,Female,F,55-59 years,55-59,2011,2011,50,303887,16.5
Pancreas,21100,New Jersey,34,Female,F,55-59 years,55-59,2012,2012,56,313115,17.9
Pancreas,21100,New Jersey,34,Female,F,55-59 years,55-59,2013,2013,53,321226,16.5
Pancreas,21100,New Jersey,34,Female,F,55-59 years,55-59,2014,2014,50,326983,15.3
